SMILES
Nc1nc(Nc2ccc(cc2)S(N)(=O)=O)nn1C(=S)Nc1c(F)cccc1F
Cc1ccc(F)c(C(=O)n2nc(Nc3ccc(cc3)S(N)(=O)=O)nc2N)c1F
NC(=O)c1nn(-c2ccc(cc2)S(N)(=O)=O)c2c1ccc1[nH]ncc21
NS(=O)(=O)c1ccc(Nc2cc(n[nH]2)-c2ccc(cc2)N(=O)=O)cc1
Nc1ccc(cc1)-c1cc(Nc2ccc(cc2)S(N)(=O)=O)[nH]n1
Cc1ccsc1C(=O)n1nc(Nc2ccc(cc2)S(N)(=O)=O)nc1N
Nc1nc(Nc2ccc(cc2)S(N)(=O)=O)nn1C(=S)Nc1c(F)cccc1F
OCCOCCNS(=O)(=O)c1ccc(cc1)N=CC1C(=O)Nc2ccc3ncsc3c12
Nc1nc(Nc2ccc(cc2)S(=O)(=O)NCCO)nc(OCC2CCCCC2)c1N=O
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(cn3)N3CCC(CC3)N3CCOCC3)nc21
CS(=O)(=O)c1ccc(cc1)-n1nc(C(N)=O)c2ccc3[nH]ncc3c12
N#Cc1ccc(Nc2nccc(n2)-c2cnn3ncccc23)cc1
Clc1ccc(Nc2nccc(n2)-c2cnn3ncccc23)cc1Cl
Fc1cc(F)cc(Nc2nccc(n2)-c2cnn3ncccc23)c1
COCCOCCOCCOCCN(C)S(=O)(=O)c1ccc(cc1)N=CC1C(=O)Nc2ccc3ncsc3c12
CN1CCN(CC1)c1cccc(Nc2ncc3CCc4c(nn(C)c4-c3n2)C(N)=O)c1
CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(nc12)N1CCCC[C@H]1CCO
CCNCc1cncc(c1C)-c1cccc2[nH]nc(-c3nc4c(F)cc(F)cc4[nH]3)c12
CN1CCN(CC1)c1ccc(Nc2ncc3CCc4c(nn(C)c4-c3n2)C(N)=O)cc1
Nc1nccc(n1)-c1c[nH]c2ncc(cc12)-c1ccsc1
Nc1nc(Nc2ccc(cc2)S(N)(=O)=O)nc(OCC2CCCCC2)c1N=O
CC(C)Cc1cccc2NC(=O)C(=NNc3ccc(cc3)S(N)(=O)=O)c12
CC(C)=Cc1cccc2NC(=O)C(=NNc3ccc(cc3)S(N)(=O)=O)c12
NS(=O)(=O)c1ccc(cc1)N=Cc1c2c(ccc3[nH]cccc23)[nH]c1=O
CC(C)c1n[nH]c2c(NCc3ccccc3)nc(NC3CCC(N)CC3)nc12
CC(C)N1CCN(CC1)c1ccc(Nc2ncc3cc4C(=O)NCC5(CCCCC5)n4c3n2)nc1
NS(=O)(=O)c1ccc(cc1)N=Nc1c2c(ccc3[nH]cccc23)[nH]c1=O
NS(=O)(=O)c1ccc(N\N=C2/C(=O)Nc3ccc4ncccc4c23)cc1
CN1CCN(CC1)c1ccc(Nc2ncc3cc4C(=O)NCC5(CCCCC5)n4c3n2)nc1
COc1cccc(OC)c1CNC(=O)c1ccc2NC(=O)C(=NNc3ccc(cc3)S(N)(=O)=O)c2c1
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
CC(C)CC(=O)c1ccc2NC(=O)C(C=Nc3ccc(cc3)S(N)(=O)=O)c2c1
CN1CC[C@@H]([C@H](O)C1)c1c(O)cc(O)c2c1oc(\C=C\c1c(Cl)cccc1Cl)cc2=O
Nc1nc(Nc2ccc(cc2)S(N)(=O)=O)nn1C(=O)c1c(F)cccc1F
C[C@H](C(=O)Nc1cc(n[nH]1)C1CC1)c1ccc(cc1)N1Cc2ccccc2C1=O
C[C@H](C(=O)Nc1cc(n[nH]1)C1CC1)c1ccc(cc1)N1CCNC1=O
CNS(=O)(=O)c1ccc(cc1)-n1nc(C(N)=O)c2ccc3[nH]ncc3c12
CCCCNS(=O)(=O)c1ccc(cc1)-n1nc(C(N)=O)c2ccc3[nH]ncc3c12
NC(=O)c1nn(CC(F)(F)F)c2c1ccc1[nH]ncc21
COc1cccc(Nc2nccc(n2)-c2cnn3ncccc23)c1
Fc1ccc(Nc2nccc(n2)-c2cnn3ncccc23)cc1F
CC(=Nc1ccc(cc1)S(N)(=O)=O)C1C(=O)Nc2ccc(cc12)-c1cnco1
Oc1ccc(cc1Br)-c1ccc2c(NC(=O)C3CC3)n[nH]c2n1
Oc1ccc(cc1Cl)-c1ccc2c(NC(=O)C3CC3)n[nH]c2n1
CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(Br)cnn23)cc1Cl
Cn1nc(C(N)=O)c2CCc3cnc(Nc4ccccc4)nc3-c12
CN1CCN(CC1)c1ccc(Nc2ncc3CCc4c(nn(C)c4-c3n2)C(N)=O)cc1
Cn1nc(C(N)=O)c2CCc3cnc(Nc4ccccc4)nc3-c12
Cn1nc(C(N)=O)c2CCc3cnc(Nc4ccccc4)nc3-c12
COC(=O)c1ccc2NC(=O)C(C=Nc3ccc(cc3)S(N)(=O)=O)c2c1
NS(=O)(=O)c1ccc(NN=C2C(=O)Nc3ccc(cc23)C(=O)NCc2cccnc2)cc1
NS(=O)(=O)c1ccc(cc1)N=Nc1c2c(ccc3[nH][nH]c(Cl)c23)[nH]c1=O
NS(=O)(=O)c1ccc(NN=C2C(=O)Nc3ccc(cc23)-c2cnco2)cc1
NS(=O)(=O)c1ccc(N\N=C2/C(=O)Nc3ccc(cc23)-c2cnco2)cc1
Cc1cccc(n1)C(=O)N[C@H]1C[C@H](C1)n1cnc2c(NCc3cccc(Cl)c3)ncnc12
NS(=O)(=O)c1ccc(cc1)N=CC1C(=O)Nc2ccc(cc12)-c1cnco1
CC(C)c1cccc2NC(=O)C(=NNc3ccc(cc3)S(N)(=O)=O)c12
CC(C)c1cccc2NC(=O)\C(=N/Nc3ccc(cc3)S(N)(=O)=O)c12
NS(=O)(=O)c1ccc(cc1)N=CC1C(=O)Nc2ccc3ncsc3c12
O=C(Cc1ccc(cc1)-c1cccs1)Nc1cc(n[nH]1)C1CC1
Cc1cc(C)cc(Nc2nccc(n2)-c2cnn3ncccc23)c1
CC(C)COC(=O)c1ccc2NC(=O)C(C=Nc3ccc(cc3)S(N)(=O)=O)c2c1
Fc1ccc(NC(=O)c2[nH]ncc2NC(=O)c2c(F)cccc2F)cc1
Cc1ccccc1Nc1ncc2CCc3c(nn(C)c3-c2n1)C(N)=O
CCCOc1ccnc2[nH]cc(-c3ccnc(N)n3)c12
CCCOc1ccnc2[nH]cc(-c3ccnc(N)n3)c12
Fc1ccc(NC(=O)c2n[nH]cc2NC(=O)c2c(F)cccc2F)cc1
Nc1nccc(n1)-c1c[nH]c2ncc(cc12)-c1ccoc1
CCNCc1cncc(-c2ccc3[nH]nc(-c4nc5c(F)cc(F)cc5[nH]4)c3c2)c1C
O=C1Nc2ccc3ncsc3c2\C1=C\Nc1ccc(cc1)S(=O)(=O)Nc1ccccn1
CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(nc12)N1CCCC[C@H]1CCO
O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(cn3)N3CCNCC3)nc21
NC(=N)NS(=O)(=O)c1ccc(cc1)N=CC1C(=O)Nc2ccc3ncsc3c12
CC(C)Oc1cccc2NC(=O)C(=NNc3ccc(cc3)S(N)(=O)=O)c12
CC(C)Oc1cccc2NC(=O)\C(=N/Nc3ccc(cc3)S(N)(=O)=O)c12
O=C1Nc2ccc3ncsc3c2C1C=Nc1ccc(cc1)S(=O)(=O)NCCc1cnc[nH]1
Fc1cccc(c1)-c1ccc(CC(=O)Nc2cc(n[nH]2)C2CC2)cc1
NC(=O)c1ccc(cc1)-c1ccc(CC(=O)Nc2cc(n[nH]2)C2CC2)cc1
NC(=O)c1nn(c-2c1CCc1[nH]ncc-21)-c1ccc(cc1)S(N)(=O)=O
CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(cnn23)C2CCCC2)cc1
Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3)ncc1CC2(C)C
COc1ccc(CCNc2nccc(n2)-c2c[nH]c3ncccc23)cc1
OCCCNc1cc(ccn1)-c1ccnc(Nc2cccc(Cl)c2)n1
COc1cc(ccc1O)-c1ccc2c(n[nH]c2c1)-c1nc2c(cccc2[nH]1)N1CCN(C)CC1
O=C1Nc2ccc3ncsc3c2C1C=Nc1ccc(cc1)S(=O)(=O)Nc1ccccc1
NC(=O)c1ccc2NC(=O)C(=NNc3ccc(cc3)S(N)(=O)=O)c2c1
COCCOCCOCCOCCNS(=O)(=O)c1ccc(cc1)N=CC1C(=O)Nc2ccc3ncsc3c12
NC(=O)c1ccc2NC(=O)\C(=N/Nc3ccc(cc3)S(N)(=O)=O)c2c1
NS(=O)(=O)c1ccc(NN=C2C(=O)Nc3cccc(I)c23)cc1
Cc1c2C(=NNc3ccc(cc3)S(N)(=O)=O)C(=O)Nc2ccc1N(=O)=O
CN(C)S(=O)(=O)c1ccc(cc1)N=CC1C(=O)Nc2ccc3ncsc3c12
OCCNS(=O)(=O)c1ccc(cc1)N=CC1C(=O)Nc2ccc3ncsc3c12
Cc1cccc(n1)C(=O)N[C@H]1C[C@H](C1)n1cnc2c(NCc3cccc(Br)c3)ncnc12
CN1CC[C@@H]([C@H](O)C1)c1c(O)cc(O)c2c1oc(\C=C\c1c(Cl)cccc1Cl)cc2=O
NC(=O)c1nn(-c2ccc(cc2)C#N)c2c1ccc1[nH]ncc21
N(c1ccccc1)c1nccc(n1)-c1cnn2ncccc12
Oc1ccc(cc1)-c1nc2[nH]nc(NC(=O)C3CC3)c2cc1Br
Oc1ccc(cc1)-c1nc2[nH]nc(NC(=O)C3CC3)c2cc1-c1ccccc1
Oc1ccc(cc1)-c1ccc2c(NC(=O)C3CC3)n[nH]c2c1
Oc1ccc(cc1)-c1nc2[nH]nc(C(=O)NC3CC3)c2cc1Br
CN(C)S(=O)(=O)c1ccc(Nc2cc3[nH]c(cc3cn2)-c2cn[nH]c2)cc1
CC[C@H](Nc1nc(NCc2cnc(C)cc2C)c2ncn(C(C)C)c2n1)[C@@H](C)O
Nc1nccc(n1)-c1c[nH]c2ncc(cc12)-c1ccc(OC(F)(F)F)cc1
CC(C)Oc1ccnc2[nH]cc(-c3ccnc(N)n3)c12
NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1
NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1
Nc1nccc(n1)-c1c[nH]c2ncc(cc12)-c1ccc(F)cc1
CNS(=O)(=O)c1ccc(cc1)N=CC1C(=O)Nc2ccc3ncsc3c12
CN(c1ccccn1)S(=O)(=O)c1ccc(cc1)N=CC1C(=O)Nc2ccc3ncsc3c12
O=C1Nc2ccc3ncsc3c2C1C=Nc1ccc(cc1)S(=O)(=O)NCc1ccccc1
CS(=O)(=O)c1ccc(cc1)N=CC1C(=O)Nc2ccc3ncsc3c12
CNS(=O)(=O)Cc1ccc(NN=C2C(=O)Nc3ccc4ncsc4c23)cc1
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
Cn1cc(cn1)-c1ccc(cc1)S(=O)(=O)N1CCC(CC1)Nc1ccc(cn1)C(F)(F)F
C1COc2cc(Nc3nccc(n3)-c3cnn4ncccc34)ccc2O1
C1COc2ccc(Nc3nccc(n3)-c3cnn4ncccc34)cc2OC1
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc3OCCOc3c2)n1
COc1ccc(cc1)-c1cnc2[nH]cc(-c3ccnc(N)n3)c2c1
NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1
NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1
CC(C)c1n[nH]c2c(NCc3ccc(cc3)-c3ccccn3)nc(SCCN)nc12
